transaction_id,date,customer_id,customer_name,customer_country,product_id,product_name,product_brand,product_price,quantity
67,2022-09-14,19.0,Sara Alvarez,Gabon,3.0,keyboard,Butler PLC,88.0,3
68,2022-09-09,28.0,William Matthews,El Salvador,3.0,keyboard,Butler PLC,88.0,1
69,2022-09-12,6.0,James Lee,Mauritania,1.0,laptop,Gonzalez-Forbes,36.0,2
70,2022-09-07,10.0,Lorraine Garcia,Honduras,3.0,keyboard,Butler PLC,88.0,6
71,2022-09-08,19.0,Sara Alvarez,Gabon,2.0,earphones,Rosario LLC,95.0,6
72,2022-09-09,27.0,Christina Kramer,Tokelau,2.0,earphones,Rosario LLC,95.0,5
73,2022-09-12,3.0,Colleen Villanueva,Argentina,3.0,keyboard,Butler PLC,88.0,6
74,2022-09-08,22.0,Bobby Kim DDS,Oman,3.0,keyboard,Butler PLC,88.0,3
75,2022-09-14,5.0,Anthony Benjamin,Pitcairn Islands,2.0,earphones,Rosario LLC,95.0,3
76,2022-09-05,9.0,Francisco Jacobs,Zambia,2.0,earphones,Rosario LLC,95.0,5
77,2022-09-05,15.0,Caitlin Berry,Sweden,1.0,laptop,Gonzalez-Forbes,36.0,10
78,2022-09-03,6.0,James Lee,Mauritania,3.0,keyboard,Butler PLC,88.0,2
79,2022-09-06,20.0,Gabriela Liu,Sri Lanka,1.0,laptop,Gonzalez-Forbes,36.0,6
80,2022-09-06,16.0,Katrina Butler,Suriname,1.0,laptop,Gonzalez-Forbes,36.0,5
81,2022-09-03,6.0,James Lee,Mauritania,2.0,earphones,Rosario LLC,95.0,6
82,2022-09-07,10.0,Lorraine Garcia,Honduras,2.0,earphones,Rosario LLC,95.0,7
83,2022-09-09,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,9
84,2022-09-06,2.0,Tammy Garcia,Saint Helena,2.0,earphones,Rosario LLC,95.0,9
85,2022-09-14,17.0,Adam Baker,Taiwan,3.0,keyboard,Butler PLC,88.0,7
86,2022-09-01,11.0,John Carr,France,2.0,earphones,Rosario LLC,95.0,4
87,2022-09-12,25.0,Cristina Henry,United States Virgin Islands,2.0,earphones,Rosario LLC,95.0,3
88,2022-09-13,3.0,Colleen Villanueva,Argentina,2.0,earphones,Rosario LLC,95.0,4
89,2022-09-08,9.0,Francisco Jacobs,Zambia,1.0,laptop,Gonzalez-Forbes,36.0,10
90,2022-09-07,27.0,Christina Kramer,Tokelau,3.0,keyboard,Butler PLC,88.0,7
91,2022-09-09,28.0,William Matthews,El Salvador,1.0,laptop,Gonzalez-Forbes,36.0,2
92,2022-09-11,25.0,Cristina Henry,United States Virgin Islands,3.0,keyboard,Butler PLC,88.0,1
93,2022-09-07,8.0,Erik Boyd,Guinea,2.0,earphones,Rosario LLC,95.0,7
94,2022-09-09,22.0,Bobby Kim DDS,Oman,2.0,earphones,Rosario LLC,95.0,6
95,2022-09-13,1.0,Samuel Burnett,Costa Rica,3.0,keyboard,Butler PLC,88.0,7
96,2022-09-11,8.0,Erik Boyd,Guinea,1.0,laptop,Gonzalez-Forbes,36.0,2
97,2022-09-01,18.0,Taylor Brown,Cook Islands,3.0,keyboard,Butler PLC,88.0,1
98,2022-09-12,24.0,Paige Dominguez,Lao People's Democratic Republic,1.0,laptop,Gonzalez-Forbes,36.0,10
99,2022-09-05,24.0,Paige Dominguez,Lao People's Democratic Republic,2.0,earphones,Rosario LLC,95.0,8
100,2022-09-10,9.0,Francisco Jacobs,Zambia,2.0,earphones,Rosario LLC,95.0,9
101,2022-09-12,2.0,Tammy Garcia,Saint Helena,2.0,earphones,Rosario LLC,95.0,10
102,2022-09-13,14.0,Steven Olson,Lithuania,3.0,keyboard,Butler PLC,88.0,3
103,2022-09-06,26.0,Christopher Cooper,Guadeloupe,2.0,earphones,Rosario LLC,95.0,9
104,2022-09-13,6.0,James Lee,Mauritania,3.0,keyboard,Butler PLC,88.0,9
105,2022-09-11,4.0,Michael Winters,Cayman Islands,2.0,earphones,Rosario LLC,95.0,5
106,2022-09-14,30.0,Monica Wallace,Korea,3.0,keyboard,Butler PLC,88.0,7
107,2022-09-01,25.0,Cristina Henry,United States Virgin Islands,2.0,earphones,Rosario LLC,95.0,4
108,2022-09-11,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,10
109,2022-09-07,20.0,Gabriela Liu,Sri Lanka,3.0,keyboard,Butler PLC,88.0,2
110,2022-09-12,15.0,Caitlin Berry,Sweden,1.0,laptop,Gonzalez-Forbes,36.0,8
111,2022-09-03,4.0,Michael Winters,Cayman Islands,1.0,laptop,Gonzalez-Forbes,36.0,10
112,2022-09-04,30.0,Monica Wallace,Korea,1.0,laptop,Gonzalez-Forbes,36.0,3
113,2022-09-02,12.0,Robert Dennis,Nicaragua,1.0,laptop,Gonzalez-Forbes,36.0,10
114,2022-09-05,8.0,Erik Boyd,Guinea,1.0,laptop,Gonzalez-Forbes,36.0,6
115,2022-09-10,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,8
116,2022-09-14,9.0,Francisco Jacobs,Zambia,3.0,keyboard,Butler PLC,88.0,10
117,2022-09-07,28.0,William Matthews,El Salvador,3.0,keyboard,Butler PLC,88.0,9
118,2022-09-01,17.0,Adam Baker,Taiwan,2.0,earphones,Rosario LLC,95.0,2
119,2022-09-11,11.0,John Carr,France,3.0,keyboard,Butler PLC,88.0,2
120,2022-09-02,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,2
121,2022-09-01,26.0,Christopher Cooper,Guadeloupe,1.0,laptop,Gonzalez-Forbes,36.0,7
122,2022-09-07,29.0,Stephanie Anderson,Brunei Darussalam,2.0,earphones,Rosario LLC,95.0,2
123,2022-09-06,2.0,Tammy Garcia,Saint Helena,1.0,laptop,Gonzalez-Forbes,36.0,3
124,2022-09-06,18.0,Taylor Brown,Cook Islands,2.0,earphones,Rosario LLC,95.0,10
125,2022-09-01,3.0,Colleen Villanueva,Argentina,3.0,keyboard,Butler PLC,88.0,9
126,2022-09-09,6.0,James Lee,Mauritania,3.0,keyboard,Butler PLC,88.0,4
127,2022-09-07,8.0,Erik Boyd,Guinea,1.0,laptop,Gonzalez-Forbes,36.0,4
128,2022-09-03,20.0,Gabriela Liu,Sri Lanka,2.0,earphones,Rosario LLC,95.0,4
129,2022-09-06,21.0,Joseph Miller,Reunion,2.0,earphones,Rosario LLC,95.0,5
130,2022-09-06,8.0,Erik Boyd,Guinea,1.0,laptop,Gonzalez-Forbes,36.0,10
131,2022-09-11,22.0,Bobby Kim DDS,Oman,2.0,earphones,Rosario LLC,95.0,10
132,2022-09-13,18.0,Taylor Brown,Cook Islands,3.0,keyboard,Butler PLC,88.0,2
133,2022-09-08,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,3
134,2022-09-08,20.0,Gabriela Liu,Sri Lanka,2.0,earphones,Rosario LLC,95.0,8
135,2022-09-11,24.0,Paige Dominguez,Lao People's Democratic Republic,1.0,laptop,Gonzalez-Forbes,36.0,7
136,2022-09-02,19.0,Sara Alvarez,Gabon,1.0,laptop,Gonzalez-Forbes,36.0,5
137,2022-09-08,7.0,Michael Bell,Macedonia,3.0,keyboard,Butler PLC,88.0,5
138,2022-09-07,20.0,Gabriela Liu,Sri Lanka,2.0,earphones,Rosario LLC,95.0,10
139,2022-09-01,23.0,Rebecca Foley,Bolivia,1.0,laptop,Gonzalez-Forbes,36.0,6
140,2022-09-04,14.0,Steven Olson,Lithuania,3.0,keyboard,Butler PLC,88.0,4
141,2022-09-08,12.0,Robert Dennis,Nicaragua,1.0,laptop,Gonzalez-Forbes,36.0,3
142,2022-09-13,27.0,Christina Kramer,Tokelau,1.0,laptop,Gonzalez-Forbes,36.0,3
143,2022-09-06,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,8
144,2022-09-09,7.0,Michael Bell,Macedonia,1.0,laptop,Gonzalez-Forbes,36.0,9
145,2022-09-07,19.0,Sara Alvarez,Gabon,2.0,earphones,Rosario LLC,95.0,3
146,2022-09-06,10.0,Lorraine Garcia,Honduras,2.0,earphones,Rosario LLC,95.0,6
147,2022-09-12,14.0,Steven Olson,Lithuania,1.0,laptop,Gonzalez-Forbes,36.0,1
148,2022-09-12,1.0,Samuel Burnett,Costa Rica,2.0,earphones,Rosario LLC,95.0,3
149,2022-09-06,10.0,Lorraine Garcia,Honduras,2.0,earphones,Rosario LLC,95.0,9
150,2022-09-04,25.0,Cristina Henry,United States Virgin Islands,1.0,laptop,Gonzalez-Forbes,36.0,3
151,2022-09-12,7.0,Michael Bell,Macedonia,1.0,laptop,Gonzalez-Forbes,36.0,1
152,2022-09-11,4.0,Michael Winters,Cayman Islands,3.0,keyboard,Butler PLC,88.0,8
153,2022-09-14,2.0,Tammy Garcia,Saint Helena,1.0,laptop,Gonzalez-Forbes,36.0,6
154,2022-09-12,20.0,Gabriela Liu,Sri Lanka,3.0,keyboard,Butler PLC,88.0,6
155,2022-09-11,21.0,Joseph Miller,Reunion,2.0,earphones,Rosario LLC,95.0,10
156,2022-09-11,10.0,Lorraine Garcia,Honduras,1.0,laptop,Gonzalez-Forbes,36.0,3
157,2022-09-07,19.0,Sara Alvarez,Gabon,2.0,earphones,Rosario LLC,95.0,6
158,2022-09-07,29.0,Stephanie Anderson,Brunei Darussalam,2.0,earphones,Rosario LLC,95.0,7
159,2022-09-05,24.0,Paige Dominguez,Lao People's Democratic Republic,3.0,keyboard,Butler PLC,88.0,5
160,2022-09-06,19.0,Sara Alvarez,Gabon,1.0,laptop,Gonzalez-Forbes,36.0,6
161,2022-09-07,14.0,Steven Olson,Lithuania,1.0,laptop,Gonzalez-Forbes,36.0,7
162,2022-09-10,26.0,Christopher Cooper,Guadeloupe,1.0,laptop,Gonzalez-Forbes,36.0,9
163,2022-09-07,5.0,Anthony Benjamin,Pitcairn Islands,3.0,keyboard,Butler PLC,88.0,2
164,2022-09-09,21.0,Joseph Miller,Reunion,3.0,keyboard,Butler PLC,88.0,10
165,2022-09-14,23.0,Rebecca Foley,Bolivia,1.0,laptop,Gonzalez-Forbes,36.0,3
166,2022-09-09,19.0,Sara Alvarez,Gabon,3.0,keyboard,Butler PLC,88.0,3
167,2022-09-04,17.0,Adam Baker,Taiwan,1.0,laptop,Gonzalez-Forbes,36.0,10
168,2022-09-04,17.0,Adam Baker,Taiwan,1.0,laptop,Gonzalez-Forbes,36.0,2
169,2022-09-04,3.0,Colleen Villanueva,Argentina,1.0,laptop,Gonzalez-Forbes,36.0,5
170,2022-09-14,12.0,Robert Dennis,Nicaragua,1.0,laptop,Gonzalez-Forbes,36.0,10
171,2022-09-07,27.0,Christina Kramer,Tokelau,2.0,earphones,Rosario LLC,95.0,8
172,2022-09-12,4.0,Michael Winters,Cayman Islands,2.0,earphones,Rosario LLC,95.0,4
173,2022-09-05,4.0,Michael Winters,Cayman Islands,3.0,keyboard,Butler PLC,88.0,10
174,2022-09-07,4.0,Michael Winters,Cayman Islands,2.0,earphones,Rosario LLC,95.0,5
175,2022-09-09,9.0,Francisco Jacobs,Zambia,2.0,earphones,Rosario LLC,95.0,2
176,2022-09-09,29.0,Stephanie Anderson,Brunei Darussalam,1.0,laptop,Gonzalez-Forbes,36.0,4
177,2022-09-06,11.0,John Carr,France,2.0,earphones,Rosario LLC,95.0,8
178,2022-09-05,3.0,Colleen Villanueva,Argentina,3.0,keyboard,Butler PLC,88.0,4
179,2022-09-11,27.0,Christina Kramer,Tokelau,3.0,keyboard,Butler PLC,88.0,6
180,2022-09-01,22.0,Bobby Kim DDS,Oman,3.0,keyboard,Butler PLC,88.0,2
181,2022-09-05,5.0,Anthony Benjamin,Pitcairn Islands,3.0,keyboard,Butler PLC,88.0,5
182,2022-09-05,15.0,Caitlin Berry,Sweden,2.0,earphones,Rosario LLC,95.0,8
183,2022-09-13,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,1
184,2022-09-14,14.0,Steven Olson,Lithuania,3.0,keyboard,Butler PLC,88.0,4
185,2022-09-11,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,9
186,2022-09-01,2.0,Tammy Garcia,Saint Helena,3.0,keyboard,Butler PLC,88.0,1
187,2022-09-14,10.0,Lorraine Garcia,Honduras,1.0,laptop,Gonzalez-Forbes,36.0,6
188,2022-09-09,6.0,James Lee,Mauritania,2.0,earphones,Rosario LLC,95.0,6
189,2022-09-07,25.0,Cristina Henry,United States Virgin Islands,3.0,keyboard,Butler PLC,88.0,5
190,2022-09-14,20.0,Gabriela Liu,Sri Lanka,2.0,earphones,Rosario LLC,95.0,6
191,2022-09-01,9.0,Francisco Jacobs,Zambia,3.0,keyboard,Butler PLC,88.0,6
192,2022-09-12,6.0,James Lee,Mauritania,1.0,laptop,Gonzalez-Forbes,36.0,8
193,2022-09-14,19.0,Sara Alvarez,Gabon,1.0,laptop,Gonzalez-Forbes,36.0,6
194,2022-09-01,2.0,Tammy Garcia,Saint Helena,3.0,keyboard,Butler PLC,88.0,6
195,2022-09-10,30.0,Monica Wallace,Korea,2.0,earphones,Rosario LLC,95.0,2
196,2022-09-02,20.0,Gabriela Liu,Sri Lanka,3.0,keyboard,Butler PLC,88.0,9
197,2022-09-03,6.0,James Lee,Mauritania,1.0,laptop,Gonzalez-Forbes,36.0,8
198,2022-09-12,15.0,Caitlin Berry,Sweden,3.0,keyboard,Butler PLC,88.0,7
199,2022-09-12,14.0,Steven Olson,Lithuania,3.0,keyboard,Butler PLC,88.0,9
200,2022-09-13,5.0,Anthony Benjamin,Pitcairn Islands,1.0,laptop,Gonzalez-Forbes,36.0,10
201,2022-09-13,10.0,Lorraine Garcia,Honduras,3.0,keyboard,Butler PLC,88.0,7
202,2022-09-10,7.0,Michael Bell,Macedonia,2.0,earphones,Rosario LLC,95.0,3
203,2022-09-04,10.0,Lorraine Garcia,Honduras,2.0,earphones,Rosario LLC,95.0,7
204,2022-09-01,4.0,Michael Winters,Cayman Islands,1.0,laptop,Gonzalez-Forbes,36.0,7
205,2022-09-10,25.0,Cristina Henry,United States Virgin Islands,2.0,earphones,Rosario LLC,95.0,4
206,2022-09-14,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,3
207,2022-09-01,8.0,Erik Boyd,Guinea,3.0,keyboard,Butler PLC,88.0,10
208,2022-09-08,24.0,Paige Dominguez,Lao People's Democratic Republic,1.0,laptop,Gonzalez-Forbes,36.0,4
209,2022-09-03,3.0,Colleen Villanueva,Argentina,1.0,laptop,Gonzalez-Forbes,36.0,5
210,2022-09-05,14.0,Steven Olson,Lithuania,3.0,keyboard,Butler PLC,88.0,1
211,2022-09-04,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,6
212,2022-09-06,10.0,Lorraine Garcia,Honduras,1.0,laptop,Gonzalez-Forbes,36.0,9
213,2022-09-02,13.0,Heather Aguilar,Jamaica,3.0,keyboard,Butler PLC,88.0,8
214,2022-09-08,15.0,Caitlin Berry,Sweden,1.0,laptop,Gonzalez-Forbes,36.0,2
215,2022-09-13,1.0,Samuel Burnett,Costa Rica,1.0,laptop,Gonzalez-Forbes,36.0,3
216,2022-09-10,13.0,Heather Aguilar,Jamaica,3.0,keyboard,Butler PLC,88.0,4
217,2022-09-04,27.0,Christina Kramer,Tokelau,2.0,earphones,Rosario LLC,95.0,8
218,2022-09-01,22.0,Bobby Kim DDS,Oman,2.0,earphones,Rosario LLC,95.0,8
219,2022-09-14,21.0,Joseph Miller,Reunion,2.0,earphones,Rosario LLC,95.0,7
220,2022-09-05,7.0,Michael Bell,Macedonia,3.0,keyboard,Butler PLC,88.0,8
221,2022-09-09,4.0,Michael Winters,Cayman Islands,3.0,keyboard,Butler PLC,88.0,9
222,2022-09-03,26.0,Christopher Cooper,Guadeloupe,2.0,earphones,Rosario LLC,95.0,2
223,2022-09-02,17.0,Adam Baker,Taiwan,1.0,laptop,Gonzalez-Forbes,36.0,8
224,2022-09-06,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,10
225,2022-09-11,15.0,Caitlin Berry,Sweden,1.0,laptop,Gonzalez-Forbes,36.0,7
226,2022-09-08,28.0,William Matthews,El Salvador,1.0,laptop,Gonzalez-Forbes,36.0,2
227,2022-09-07,30.0,Monica Wallace,Korea,3.0,keyboard,Butler PLC,88.0,7
228,2022-09-10,30.0,Monica Wallace,Korea,1.0,laptop,Gonzalez-Forbes,36.0,4
229,2022-09-11,17.0,Adam Baker,Taiwan,1.0,laptop,Gonzalez-Forbes,36.0,4
230,2022-09-02,25.0,Cristina Henry,United States Virgin Islands,1.0,laptop,Gonzalez-Forbes,36.0,3
231,2022-09-12,19.0,Sara Alvarez,Gabon,2.0,earphones,Rosario LLC,95.0,4
232,2022-09-02,7.0,Michael Bell,Macedonia,1.0,laptop,Gonzalez-Forbes,36.0,2
233,2022-09-09,2.0,Tammy Garcia,Saint Helena,2.0,earphones,Rosario LLC,95.0,3
234,2022-09-04,10.0,Lorraine Garcia,Honduras,2.0,earphones,Rosario LLC,95.0,2
235,2022-09-13,2.0,Tammy Garcia,Saint Helena,1.0,laptop,Gonzalez-Forbes,36.0,7
236,2022-09-14,7.0,Michael Bell,Macedonia,1.0,laptop,Gonzalez-Forbes,36.0,8
237,2022-09-08,4.0,Michael Winters,Cayman Islands,2.0,earphones,Rosario LLC,95.0,9
238,2022-09-09,22.0,Bobby Kim DDS,Oman,3.0,keyboard,Butler PLC,88.0,1
239,2022-09-11,23.0,Rebecca Foley,Bolivia,3.0,keyboard,Butler PLC,88.0,4
240,2022-09-08,11.0,John Carr,France,3.0,keyboard,Butler PLC,88.0,9
241,2022-09-07,29.0,Stephanie Anderson,Brunei Darussalam,1.0,laptop,Gonzalez-Forbes,36.0,4
242,2022-09-04,21.0,Joseph Miller,Reunion,1.0,laptop,Gonzalez-Forbes,36.0,1
243,2022-09-04,6.0,James Lee,Mauritania,1.0,laptop,Gonzalez-Forbes,36.0,5
244,2022-09-13,28.0,William Matthews,El Salvador,3.0,keyboard,Butler PLC,88.0,10
245,2022-09-08,18.0,Taylor Brown,Cook Islands,2.0,earphones,Rosario LLC,95.0,10
246,2022-09-06,16.0,Katrina Butler,Suriname,2.0,earphones,Rosario LLC,95.0,5
247,2022-09-08,12.0,Robert Dennis,Nicaragua,3.0,keyboard,Butler PLC,88.0,7
248,2022-09-06,12.0,Robert Dennis,Nicaragua,3.0,keyboard,Butler PLC,88.0,2
249,2022-09-09,20.0,Gabriela Liu,Sri Lanka,1.0,laptop,Gonzalez-Forbes,36.0,1
250,2022-09-11,17.0,Adam Baker,Taiwan,3.0,keyboard,Butler PLC,88.0,7
251,2022-09-14,5.0,Anthony Benjamin,Pitcairn Islands,2.0,earphones,Rosario LLC,95.0,10
252,2022-09-06,23.0,Rebecca Foley,Bolivia,2.0,earphones,Rosario LLC,95.0,3
253,2022-09-14,26.0,Christopher Cooper,Guadeloupe,2.0,earphones,Rosario LLC,95.0,6
254,2022-09-02,26.0,Christopher Cooper,Guadeloupe,3.0,keyboard,Butler PLC,88.0,1
255,2022-09-12,9.0,Francisco Jacobs,Zambia,3.0,keyboard,Butler PLC,88.0,1
256,2022-09-05,27.0,Christina Kramer,Tokelau,3.0,keyboard,Butler PLC,88.0,1
257,2022-09-07,3.0,Colleen Villanueva,Argentina,2.0,earphones,Rosario LLC,95.0,2
258,2022-09-04,18.0,Taylor Brown,Cook Islands,1.0,laptop,Gonzalez-Forbes,36.0,8
259,2022-09-07,6.0,James Lee,Mauritania,2.0,earphones,Rosario LLC,95.0,4
260,2022-09-05,20.0,Gabriela Liu,Sri Lanka,1.0,laptop,Gonzalez-Forbes,36.0,4
261,2022-09-02,7.0,Michael Bell,Macedonia,2.0,earphones,Rosario LLC,95.0,8
262,2022-09-14,13.0,Heather Aguilar,Jamaica,1.0,laptop,Gonzalez-Forbes,36.0,6
263,2022-09-05,30.0,Monica Wallace,Korea,3.0,keyboard,Butler PLC,88.0,6
264,2022-09-10,27.0,Christina Kramer,Tokelau,1.0,laptop,Gonzalez-Forbes,36.0,8
265,2022-09-01,1.0,Samuel Burnett,Costa Rica,1.0,laptop,Gonzalez-Forbes,36.0,9
266,2022-09-04,17.0,Adam Baker,Taiwan,1.0,laptop,Gonzalez-Forbes,36.0,2
267,2022-09-08,22.0,Bobby Kim DDS,Oman,1.0,laptop,Gonzalez-Forbes,36.0,8
268,2022-09-14,1.0,Samuel Burnett,Costa Rica,1.0,laptop,Gonzalez-Forbes,36.0,10
269,2022-09-01,25.0,Cristina Henry,United States Virgin Islands,3.0,keyboard,Butler PLC,88.0,9
270,2022-09-03,26.0,Christopher Cooper,Guadeloupe,3.0,keyboard,Butler PLC,88.0,7
271,2022-09-10,5.0,Anthony Benjamin,Pitcairn Islands,1.0,laptop,Gonzalez-Forbes,36.0,8
